author_id,id_paper
227424987,4832062
227424987,11662109
227424987,2137518584
199429530,1403104633
227141431,122792344
227141431,95451318
256000581,2158511121
256000581,2282679431
256000581,2158855307
256000581,2214063520
256000581,2113592343
8996793,2095598654
86647421,2075671282
86647421,2085636455
36830867,2091378550
36830867,117643624
36830867,3719154
412416,15505299
412416,6526816
412416,6444520
412416,7905443
412416,5704671
412416,1746497
412416,12171434
412416,13010196
189101667,148003214
267950915,151239675
267950915,2287001266
267950915,40509033
267950915,2287887939
267950915,2108794609
267950915,2287041717
95599323,3976659
95599323,145275343
123041739,49060634
274368603,2277339053
274368603,4951655
274368603,2110030924
274368603,2142358874
274368603,1431135132
274368603,2333336219
274368603,3513170
161887722,88531697
161887722,40342048
83505761,67214229
83505761,31984392
32166966,49760106
32166966,2069101419
32166966,122870341
32166966,153906020
32166966,2247185676
32166966,2245845233
68740871,80872906
68740871,80972238
68740871,80361261
68740871,81433851
174967334,136050405
174967334,136451889
173783803,135945673
181148875,2076423664
181148875,2067376134
181148875,2078747179
181148875,2076423664
208567322,1402105056
208567322,1441589186
208567322,113436344
208567322,47318347
208567322,102136910
208567322,87778884
208567322,1416283215
205658142,12673088
205658142,1397394267
205658142,2049937336
205658142,143864117
228790975,118286562
228790975,66011107
228790975,2099280059
16780728,113343324
16780728,144519234
16780728,66662666
16780728,46931096
16780728,5074260
16780728,7631559
16780728,69954095
16780728,2203481
16780728,88750573
16780728,2386874
16780728,48957608
16780728,69469010
16780728,3530888
16780728,34984244
16780728,5122840
16780728,144235229
16780728,7149427
16780728,48031701
16780728,2773796
16780728,143652741
16780728,103199240
16780728,144702714
16780728,1404751003
16780728,103053200
16780728,121706166
1333243,145098668
119128150,52197780
119128150,101616718
119128150,101678206
186576018,2073037951
186576018,36858123
186576018,12456493
149862668,153229952
140222545,94358831
140222545,72026518
140222545,116880267
140222545,2098874025
106378017,143903064
53767599,101767181
53767599,2334111
53767599,6613822
276792212,2348620115
213984658,15121532
213984658,1422497256
213984658,93000047
203889172,2270465094
203889172,66054855
203889172,34042506
189906818,2030953175
189906818,32127366
189906818,28761628
189906818,1574869240
143501298,1854466
264786586,2264022161
255219952,2083734459
255219952,2143798282
255219952,89177036
255219952,116308665
255219952,2222729067
238782514,144372331
79705649,113010352
79705649,40529900
79705649,49881130
79705649,49065261
79705649,1801869
79705649,32880357
79705649,1397646180
20486983,2258643358
20486983,2258643761
20486983,152857166
20486983,2258643179
20486983,2255469654
127686800,120684120
92221713,2066008900
92221713,88660975
92221713,4819603
92221713,2081524984
206208223,81274917
206208223,2079195587
206208223,4873955
1585773,4845342
1585773,144297041
1585773,35210309
102925719,144787620
102925719,48438038
102925719,2077385994
102925719,123727542
102925719,2081029524
264457859,2261673159
264457859,7456053
9840079,144641434
221731382,84545531
221731382,1770030
221731382,51344764
221731382,16707758
224814165,121748867
18527211,15498810
18527211,49207257
72082825,6514722
72082825,6754195
72082825,40306653
72082825,49293798
72082825,152936700
72082825,118030571
72082825,2524499
32054915,16751643
32054915,16751816
32054915,11588283
94384531,91615000
196711706,1379643414
196711706,9881938
196711706,50175834
270062030,2288624295
270062030,2237434126
270062030,2288620532
250677196,2177208299
250677196,2177069171
250677196,2177188261
174572347,117561971
174572347,136164964
174572347,65831381
174572347,136483956
88670280,144745299
272710524,2304477843
272710524,2321606759
115758949,34948956
115758949,2581706
115758949,2759817
115758949,1816155
115758949,74971784
16698775,2241584
16698775,152249084
16698775,145435311
231449794,94440661
231449794,71279720
231449794,40689365
231449794,97495091
231449794,93410896
231449794,2057022169
231449794,50389005
15896973,37590659
16423144,1399212341
16423144,1399212356
16423144,1422325917
16423144,1390005409
16423144,32119687
244763446,92081835
244763446,50689238
244763446,88840595
250320607,103407912
250320607,50443132
84787968,79802763
84787968,48587758
84787968,153773431
84787968,48328653
84787968,5771127
84787968,2151117177
84787968,5164450
84787968,49750379
84787968,2917562
85883570,152175019
85883570,39300462
196973953,50351784
245148148,1441017016
245148148,4674424
245148148,4056291
245148148,34199650
245148148,121663378
246791657,2913318
246791657,2022650
246791657,1720124
247111381,2130146519
247111381,49599939
247111381,144554192
247111381,46571809
247111381,47860835
247111381,2118721438
195934398,46278269
195934398,91693953
89252310,52542735
109071334,2055293991
109071334,2095633752
109071334,95142140
220671582,51305885
220671582,2108289029
27637369,2760665
127486894,5867986
143387588,66555365
187784966,79477122
53352582,4662292
53352582,32139419
246505937,66280909
246505937,114815289
246505937,3649677
246505937,34805589
135675452,93184090
135675452,144449373
135675452,66244280
77071195,14969951
77071195,8043397
77071195,3960109
77071195,3509576
177028599,66026197
254416031,2119235645
254416031,2072523767
254416031,39651211
249778750,2161543
249778750,5886120
249778750,2141896928
249778750,2064660324
249778750,15581015
249778750,14565371
249778750,6075749
268633557,75098739
147018176,66459636
252771262,2128662966
252771262,6159094
141716198,1453882447
141716198,8330808
141716198,152654714
218492725,3422878
218492725,4289131
218492725,1387458146
218492725,1799925
218492725,40564336
218492725,2837615
272069913,1571919264
272069913,93489365
272069913,30974410
272069913,2317666915
272069913,2259707727
272069913,2304592872
272069913,2317422965
29346974,2153304288
29346974,2146043628
29346974,2109595011
78253014,47104884
78253014,1751548
181447154,104335221
246904106,13181626
246904106,51170642
246904106,50015889
246904106,3956331
246904106,2038490799
246904106,1785407210
246904106,2144519813
246904106,2340261
269078680,2231488481
269078680,70269383
269078680,2296198466
269078680,98539596
269078680,2267550996
61248947,50989545
61248947,2849938
61248947,2675324
201669908,40587150
201669908,50234318
201669908,143712150
201669908,4177238
201669908,3117834
201669908,1797914
201669908,6496835
216445863,14428486
216445863,15554440
216445863,4661388
216445863,1410917506
216445863,5169783
216445863,47786384
216445863,3762131
216445863,6467972
216445863,143817914
216445863,87899195
216445863,5810378
216445863,3246816
216445863,2056954112
216445863,3551633
216445863,34694475
216445863,3787925
216445863,4931091
121072384,102646430
273459806,2287095540
235437007,2111195443
235437007,2056780129
235437007,49336760
235437007,2042703075
235437007,143950153
235437007,143725028
100771816,16764248
79824318,82065653
79824318,38850831
79824318,4792894
80305395,4755006
80305395,144199192
80305395,2079655241
221703569,2069148290
221703569,2111430420
221703569,2111206798
221703569,52343545
221703569,2072273996
221703569,68997689
221703569,2099438065
93213597,21308272
250861909,2177771154
223296435,136071220
223296435,96388535
165624767,93476076
160289258,21312256
16731362,32917033
16731362,9998369
16731362,145263159
16731362,2756604
16731362,6402114
89955565,1440903065
85224412,2094501685
85224412,47852216
129879254,104667021
227028000,15713788
227028000,2108878410
227028000,2143129885
177359170,32628799
177359170,1403117235
177359170,104803424
145457263,113237366
145457263,143868698
114681320,2114014516
114681320,30296744
114681320,30526491
137000631,92222139
137000631,48355114
266836272,2278354562
266836272,2278357569
51715093,51111498
51715093,51122727
51715093,2103305768
75660530,9885177
75660530,82735316
75660530,3212761
75660530,6164023
75660530,48327123
75660530,144070502
75660530,3694509
160372725,33041758
31435424,5990661
31435424,4600418
31435424,1420975696
31435424,14623795
31435424,14997231
31435424,4838626
31435424,1401514050
31435424,1403528034
85728965,2070145041
85728965,40084081
95955136,92207108
95955136,48649526
176890316,70257203
176890316,69401487
176890316,69042563
227447194,2007568279
227447194,119917948
227447194,2109935336
149415857,113672084
37959523,2115007503
37959523,4746667
37959523,145075314
111864947,2094727836
55364620,2114137965
55364620,108324393
55364620,123914815
55364620,48669036
55364620,1424675901
227397237,148485061
227397237,2032434101
227397237,150376673
197552078,2107223825
197552078,116740081
197552078,2152591728
89216323,2091508864
89216323,80717184
89216323,2100354123
89216323,2071256447
89216323,2084727086
89216323,87631672
246533549,21219327
246533549,66762735
246533549,48025722
2016936,46989663
2016936,145718126
2016936,1398704814
2016936,1740057
76087004,49399815
256874604,40881489
256874604,2469461
256874604,2213544
256874604,145691035
256874604,144104229
256874604,5069733
270850245,2289215498
270850245,46348340
270850245,2124883701
270850245,2268306657
270850245,2309189336
270850245,5631699
270850245,2268262600
108414033,32699397
108414033,2645913
247573860,2058301697
23045270,13277720
23045270,40572779
23045270,6757447
23045270,97582806
122383054,1777872
4054882,144073596
4054882,1590810583
4054882,3431274
4054882,4498598
128101247,144544727
137794495,34743358
137794495,144668963
137794495,152459249
15123378,2054169
15123378,144037657
22771054,5115552
22771054,117725054
22771054,3679115
22771054,2052438915
120681023,145989720
120681023,50238621
120681023,40695984
120681023,40804109
215952476,9132190
215952476,2059949686
34909154,4768481
34909154,2861780
90113853,108651627
271039807,2310237266
271039807,2310237992
271039807,2310241818
271039807,2281475121
271039807,52279433
271039807,2310224487
271039807,2243110786
196384259,134356350
196384259,11637237
196384259,3885659
24492976,2254429127
208535927,79969487
208535927,1389687773
94319145,40452023
94319145,91739513
151712649,4794790
151712649,52117440
25227952,3208916
25227952,3006769
25227952,37863203
25227952,8025785
25227952,143650310
20214632,4213599
45296529,145633881
45296529,144623033
62621822,2070966646
15938614,33305141
15938614,1442214443
15938614,34808006
15938614,144124971
15938614,114870258
15938614,48499035
15938614,2057504851
15938614,2236609311
131495969,32159217
131495969,1398431689
131495969,95897005
19799883,145539848
19799883,145661471
36891412,7680456
59304362,2243994397
59304362,1399076086
59304362,1908499
59304362,3124312
11960891,5722685
11960891,3747551
11960891,5217780
11960891,2055019964
11960891,49520657
11960891,116653419
11960891,47110144
139852784,2077872420
139852784,2078092809
108019820,153413468
18797550,1879589
18797550,49188834
18797550,123788337
261934969,2263851236
261934969,2263843747
24182494,3341867
24182494,145201589
225707626,96417426
225707626,2112823613
225707626,11565171
225707626,2728164
114177861,51973003
114177861,48920262
114177861,2622265
207494013,89679511
85260930,88651527
85260930,40540660
85260930,31788569
85260930,81097231
85260930,46775988
61347239,73166409
61347239,71738190
219269660,2145740302
219269660,2151331323
219269660,144503041
219269660,50418962
219269660,48169661
45844748,6881242
45844748,6802994
45844748,6390190
45844748,6891721
257987016,14056692
257987016,2204232666
257987016,2216859938
257987016,2161672835
257987016,2213476711
248605634,46536738
123453963,3468218
157301213,98524703
850452,2065101302
850452,2065363646
78012988,4180192
98810621,34566472
103850001,1445458283
103850001,1445455672
103850001,1445457665
244981722,2073205356
244981722,40580957
244981722,4451412
244981722,2145021229
244981722,2151235095
244981722,40335982
244981722,1917080
244981722,5300923
244981722,3078043
244981722,8135497
244981722,88155254
244981722,1658932755
237760076,2005371978
237760076,2128908430
237760076,2128909264
237760076,1581421106
240534061,2137559672
192652780,118223155
216652670,119849157
216652670,116725093
216652670,46209694
188537316,148519053
188537316,148608175
188537316,2103505370
138421255,30053902
138421255,5568885
138421255,145767814
138421255,40510734
138421255,143767686
138421255,34132663
138421255,101827641
138421255,92431736
138421255,51441487
264327655,2188061947
264327655,1390635481
264327655,2237861754
264327655,2237853804
241207037,27314724
241207037,2036630747
241207037,2136535266
241207037,118420285
241207037,2044615657
241207037,2007161028
241207037,2135260509
241207037,147404455
241207037,144129345
8552735,123443454
8552735,2157953257
8552735,1983352
80403400,3215064
80403400,4358933
80403400,6477983
80403400,48900517
80403400,2071630735
80403400,6344580
80403400,13570995
80403400,52154246
80403400,2449850
80403400,4075632
80403400,46719668
80403400,32855948
80403400,83837576
258193925,144597064
258193925,120869615
258193925,115131718
258193925,2214661178
258193925,2214664094
258193925,2214662815
258193925,2136299886
258193925,2213292938
258193925,144638314
258193925,2214663909
258193925,2138138618
258193925,2214659023
258193925,2129516002
253377129,2190067501
253377129,2165927855
253377129,2190066417
109911302,9233883
109911302,145483279
109911302,39752297
109911302,144603906
109911302,49114072
82989311,70010807
104169610,88305290
104169610,4992560
246870231,145765535
246870231,2087045687
246870231,2153278214
261252572,145441502
261252572,2219644977
261252572,6999863
261252572,46682750
261252572,1435992016
261252572,14195756
261252572,27243856
261252572,3705012
139755620,144232686
139755620,92824559
71840744,1420227743
71840744,67028805
71840744,4258156
71840744,66151888
71840744,4335194
71840744,1412574735
184377274,113422761
184377274,134954000
184377274,66776380
189090056,144510063
42660129,48149305
42660129,4645287
45445531,1703324
45445531,144123129
42353577,2076315179
98722530,2059346326
98722530,92318000
98722530,91869140
181188876,108059586
95256592,5288500
40757275,47314054
40757275,36706723
40757275,145838351
40757275,88002945
23210137,2552624
97972957,9293619
97972957,2109350140
97972957,2110224695
20324759,4192540
20324759,2095416550
20324759,6174320
20324759,6267345
20324759,145395769
20324759,3626231
20324759,2189924665
32527173,66677541
32527173,47972245
32527173,153383781
32527173,3169811
32527173,2000898
32527173,6975916
207475197,34871210
207475197,5180322
207475197,144082629
207475197,1399209338
207475197,1399209343
207475197,1399209342
43575481,40206664
43575481,6725621
43575481,4202330
43575481,2282752
121480520,7416307
188142292,47451192
188142292,66931335
188142292,48948810
188142292,146191754
188142292,153662192
73743181,6764888
73743181,65878079
133092773,2149814407
165099956,96996155
165099956,69042213
165099956,118049120
179402977,92760992
179402977,152452672
179402977,135164500
179402977,94207349
135060936,97498386
96364559,92473320
160488031,118529835
203600534,47290560
53108524,1397980461
53108524,3318479
113142965,73541751
187284982,93098554
10767007,38780098
21130308,2143797561
21130308,31313183
270706290,146716410
270706290,2308133565
270706290,2244894595
270706290,2308131111
270706290,123464908
23634831,2081497425
23634831,2092215947
23634831,2084285998
23634831,2097559877
90196594,90340075
218717587,1707026261
84099492,3245825
81665603,14744936
81665603,1708223632
81665603,3886563
81665603,143624416
81665603,1965861
81665603,2276161
96189724,50405897
275809711,3273335
275809711,2331906893
14139147,153468165
58604640,32281113
58604640,20838673
58604640,145275118
58604640,3679386
58604640,2779212
58604640,2116335445
31753968,46663641
31753968,143939935
91015920,2102336629
91015920,107620788
91015920,2099346449
91015920,88789080
83415725,81252436
144191996,4844007
242546462,30880093
242546462,153014312
242546462,31929851
242546462,16252009
38484262,30858981
38484262,31461755
38484262,2058684878
38484262,30713770
38484262,30676370
9351814,2257663602
9351814,2257665169
9351814,2257663602
92697125,148327074
236810575,2122230772
236810575,2042547805
2676686,4688592
2676686,4855812
2676686,33939212
2676686,2925002
45076974,2250631230
45076974,30464709
45076974,1404553126
45076974,2250637499
13481707,1753412911
13481707,3378440
68804854,79395148
185029979,2081406953
141698344,87329120
274663835,103469946
32794594,2655489
32794594,4456520
164068199,49303189
248243677,49576056
248243677,2155335704
248243677,23282309
94706833,47819561
94706833,37722146
224609726,66333205
220046618,52554440
220046618,97689565
220046618,15366819
220046618,1380393923
220046618,29882771
232010493,2043042571
232010493,113627218
232010493,152107380
236658075,49260099
236658075,1402709114
236658075,38431124
202956655,112939148
12390429,2285919
12390429,122682663
12390429,84528446
8613414,145541831
187712649,16929609
117403943,92440297
117403943,91872545
225321415,2005841732
225321415,11960796
225321415,80088847
225321415,108352563
115680898,83992136
115680898,100613084
115680898,101355119
115680898,2108610
215785294,4534893
215785294,3478457
29759363,2578200
39766075,14866924
39766075,7163321
39766075,1431355797
39766075,39717676
170943238,2267400455
232225998,40468654
232225998,1722997
232225998,3888808
232225998,5984993
232225998,22444542
232225998,2097599912
232225998,2071593237
232225998,3688844
232225998,4759680
232225998,144522872
232225998,2123303
117008452,2865399
117008452,9801876
117008452,3816237
117008452,145582322
201742724,47386727
201742724,1422132152
154840280,6426322
154840280,3747700
32204444,39721340
32204444,152569694
32204444,49401686
110054961,98592845
7385589,49566104
7385589,8065919
30351431,144543659
197834658,101323477
197834658,52473964
197834658,104951218
197834658,51956294
197834658,121191344
197834658,66941971
139109083,101434113
139109083,100952830
139109083,96795956
262116729,2243827400
262116729,2243837798
95773712,35131978
95773712,5765913
95773712,50096347
95773712,48016344
95773712,9134550
95773712,31273794
95773712,144418480
95773712,6394882
34562712,49778884
34562712,38408837
34562712,145514264
34562712,88149627
2319403,40585936
2319403,3889711
161089052,104347312
229066993,5267378
229066993,6671577
229066993,3963847
229066993,2162944303
229066993,47970254
229066993,4359740
229066993,5807441
272801287,33232664
272801287,5711568
272801287,2302536559
272801287,50427181
135795301,92097886
135795301,52550347
148807184,47658585
190853591,2115825936
190853591,148072926
190853591,144593059
190853591,89493869
230061630,91795136
163235520,2055168419
163235520,2108887687
163235520,2067675165
169148550,2107491071
94304440,10295640
94304440,48548421
94304440,143935849
8773591,121023233
8773591,15742558
8773591,14802924
8773591,2053308994
8773591,145203107
41292868,145986736
41292868,153896010
234817851,2119454406
234817851,2111985209
114767675,2146652445
114767675,1725958
245740059,108752424
245740059,118437792
86589518,70516624
201407106,119024310
139704313,92912327
139704313,5472324
139704313,94174695
62627232,2155797417
62627232,36886790
236388096,1748621
236388096,3003920
236388096,121097226
236388096,1717552
194222019,2071765777
194222019,147265073
194222019,150159754
194222019,2071383362
194222019,114510517
52996189,11641452
52996189,121232041
52996189,2278248
12348218,5412818
12348218,145319066
12348218,2057396756
12348218,2106472431
12348218,1390803878
269995549,2302929765
269995549,2916269
3545675,2728463
20656057,4651752
20656057,102386464
20656057,13758439
20656057,48348828
268492916,2291549818
268492916,2291834698
122539158,134417028
122539158,2488785
122539158,49156174
122539158,92528651
122539158,69880495
122539158,143731916
122539158,48951846
122539158,12762462
122539158,6576435
135583410,145070042
135583410,91674889
170137887,32176216
67865972,38336053
67865972,1527098599
67865972,2247403364
261395654,151421886
261395654,2167430438
261395654,2215834495
261395654,2175252347
261395654,2184450501
261395654,1396926966
261395654,4881755
79604461,2061521264
79604461,6013412
79604461,3474825
181847621,102239687
181847621,30612729
181847621,115880923
186801614,112949780
139698055,115923283
3809397,1670950270
3809397,2069608360
3809397,2265882957
3809397,2069133772
3809397,2073560467
3809397,2059881508
3809397,2053217062
275684257,2340919346
239414608,2134483728
239414608,2134482192
239414608,2134488301
262066133,2108819965
262066133,2106358872
262066133,2153603546
262066133,2243360996
262066133,49451227
262066133,153556719
18990652,39901083
18990652,39901083
18990652,103074527
18990652,103074527
97817544,6675733
97817544,144461073
97817544,15138736
46299244,7674751
41072519,13162073
41072519,122719350
41072519,4171408
129166873,11244080
129166873,34682692
129166873,1406487223
274400841,2299998079
274400841,2333098289
274400841,2333098786
252263971,144051461
252263971,46900551
252263971,47201252
252263971,150944599
252263971,5527671
252263971,16520231
252263971,2091923813
252263971,46329497
252263971,7365216
252263971,92209448
252263971,24993499
252263971,2004253
252263971,2093465020
252263971,88036527
252263971,123067090
252263971,6433418
252263971,6451906
252263971,84593821
3271491,2105832
3271491,5656857
3271491,7793905
3271491,80441660
5517,144089717
114753979,101401323
114753979,144671090
114753979,98240220
79486176,153556574
79486176,11833639
79486176,16035200
79486176,2093751727
79486176,116248696
79486176,48217441
73599247,2363191
73599247,69049660
25512387,2107741836
25512387,2107661443
32595012,4667699
32595012,40432625
32595012,6783592
32595012,143905890
22799079,13399971
22799079,12373149
22799079,37771469
22799079,2114812880
22799079,15026505
22799079,48118452
22799079,34594636
22799079,2438713
22339365,152516593
70731774,50857522
70731774,144253333
70731774,3264115
70731774,144807613
244921312,2143260724
244921312,2143274033
244921312,2096224633
244921312,2143272360
244921312,2143260314
244921312,7023328
244921312,86989501
244921312,2143264346
116935561,2146661880
116935561,46522613
275072689,2337410045
275072689,2337410701
8515794,5981640
8515794,2059387850
8515794,3952365
8515794,6267354
8515794,1863768
8515794,4745096
44317085,2114887863
44317085,5867630
44317085,143615646
44317085,1872431
44317085,3765386
55799272,2157692358
55799272,145336775
55799272,3418361
55799272,3299939
55799272,144601848
55799272,66516107
55799272,2239832716
55799272,2239831683
130498285,51980548
209065995,1453636391
86389249,3925796
112594653,52106214
112594653,66614693
112594653,67117784
245623295,121864631
265221821,2265729794
265221821,2266847590
265221821,81922502
265221821,14848064
265221821,2266847217
265221821,2267017637
265221821,4306950
265221821,2266846734
265221821,2534814
265221821,145991718
265221821,2261360280
265221821,2237809085
265221821,2252381648
265221821,6062335
265221821,144595707
265221821,5257689
98576517,46422045
249043964,8086898
249043964,3018242
249043964,2990016
249043964,1398742566
205247691,2256152042
205247691,12291199
205247691,2257124224
205247691,4393755
205247691,13310688
205247691,46186587
205247691,2252773956
205247691,2082438726
205247691,50203979
205247691,5850175
205247691,2256331184
205247691,2252775270
12044726,14155657
12044726,123646391
12044726,13129060
139399992,92113245
139399992,88650659
211833041,31565737
211833041,2272719722
233089931,2046316244
233089931,1519188955
5185897,2158583
5185897,34062971
104928534,8777546
104928534,144088938
104928534,1443396435
104928534,66412005
35115228,2235986560
35115228,2080298201
35115228,5850977
35115228,2235980570
44459717,7805634
44459717,49702184
44459717,121282402
151707612,3656616
151707612,1397956458
55412070,70163503
55412070,118820675
38049520,1932296091
38049520,1911987
259847336,2905965
259847336,37307480
259847336,103044401
259847336,2256071926
259847336,93177339
259847336,48234854
259847336,8366670
234554129,2055268890
249454520,1679704
249454520,2115554009
58324198,1701341
58324198,31918689
58324198,2206828
197033523,11536894
197033523,8677434
42188291,144906929
42188291,3887773
42188291,4081447
42188291,46721533
55296916,2208796772
55296916,144284770
55296916,98018894
74935348,73895713
74935348,52590376
193043885,146222100
97733513,2111199994
129766070,2149814266
41593220,2060469930
219923095,1564332383
219923095,13628892
251685294,144558732
251685294,1854504950
251685294,2153628198
251685294,2331202440
251685294,2219679517
136957911,47439839
136957911,83230418
224775136,122881126
224775136,102662663
218325541,1665922128
218325541,97898920
218325541,1665916488
218325541,1665922190
218325541,1665906460
218325541,1665924265
40288433,144832080
40288433,13440703
111915263,95826347
230487712,118666875
230487712,92849096
25200485,35087593
25200485,48662294
25200485,12700144
25200485,4160310
25200485,15773265
265318504,2128920611
265318504,2260961470
245322709,14651919
245322709,23683368
245322709,2128476177
245322709,2120544035
245322709,11708863
245322709,89355294
245322709,67213530
245322709,123256893
245322709,2120725412
96440471,1420265157
96440471,84672407
96440471,151228208
96440471,151251714
96440471,5891989
96440471,151136712
96440471,73769400
271891885,2316324957
271891885,2276432256
30828370,3254426
111521845,70125758
35824332,117314528
35824332,2277019150
71739227,49830645
71739227,3252297
71739227,79515533
145054684,114167075
148833563,3351056
148833563,40556103
148833563,66251679
3169581,16677946
61417329,35405843
75010893,52272925
29254279,2115925889
92302357,144922356
92302357,6621903
197022186,39855545
197022186,3849160
1080624,145762987
1080624,2145526040
1080624,2157210195
1080624,2108305160
12456871,13608644
12456871,117951873
12456871,2068795441
46875117,10086585
46875117,34529492
123374106,15585732
123374106,1389782903
123374106,3314115
123374106,152372634
89497649,2092988967
89497649,87327608
89497649,50715665
235358456,7465342
235358456,34508613
66018293,71730470
238730546,15009610
238730546,2109087910
238730546,1379656428
238730546,1880579969
265264282,39911012
265264282,3012694
265264282,33756061
219154484,123885244
219154484,2325847959
219154484,6585172
219154484,143951719
53126650,117882158
53126650,116828384
53126650,47507227
97836171,81229252
97836171,40445318
255362265,2174887195
255362265,2092741386
255362265,151505208
255362265,88923763
255362265,117861241
18974850,34353638
18974850,4134223
18974850,134552894
18974850,144090744
18974850,152799783
167337252,121493816
181950373,114123681
181950373,136539891
34668058,2105681
34668058,144790455
85579053,89302317
85579053,145916753
85579053,88967881
85579053,134629235
8969205,6025998
8969205,1874385
8969205,3500882
237455926,145396405
237455926,1734119
237455926,9057010
18274237,6016055
245613163,2092329343
245613163,2066665882
245613163,2068425004
79514388,65834701
79514388,145210310
79514388,78316365
79514388,1390019421
159393400,1506856692
178830209,92409618
178830209,123164023
178830209,123202901
178830209,134183553
178830209,123279063
178830209,119629921
178830209,2022439584
178830209,120793189
178830209,119570309
178830209,133800495
178830209,123614212
120458783,30842841
120458783,7732709
120458783,15822707
120458783,145248140
120458783,119079130
120458783,144467094
267996905,2287488535
267996905,83316042
271346278,2272404788
271346278,2242435943
135906851,40593105
135906851,8192040
135906851,145473912
135906851,102326010
162011604,2932674
4916573,48480376
4916573,35143030
4916573,2150920683
4916573,117440562
4916573,48675623
4916573,46747854
4916573,2108758329
4916573,2146031677
4916573,13563752
4916573,2111498064
4916573,88098974
4916573,7012632
4916573,2563881
123629317,2323557532
123629317,2115838142
168418359,2107487401
189960524,113472241
189960524,147760690
189960524,72943337
189960524,2075885517
189960524,96985151
189960524,67042657
189216924,2065132788
189216924,2057250144
258096759,89366265
265892095,34732365
265892095,2226737003
265892095,22426017
265892095,145162261
265892095,120434323
21313187,4069850
6841000,15359814
128608377,37767240
128608377,104936948
136570958,1484033886
136570958,39869032
58319686,93191020
58319686,1391937384
58319686,2085199752
58319686,2079143214
58319686,2060236449
58319686,2054989959
258405086,2215736294
258405086,2103564871
258405086,31919540
258405086,2215751575
258405086,2204329537
258405086,26638314
258405086,40261719
258405086,5304035
258405086,40603760
258405086,7860258
250381418,2148322768
250381418,9449833
250381418,2120238113
250381418,9279104
250381418,95927320
74898396,71331493
247044377,2055421911
231818421,2108809865
231818421,2111726298
231818421,2054860355
231818421,7901329
9877888,5124388
9877888,144206936
9877888,21515802
9877888,69516761
9877888,9652369
9877888,95317141
9877888,37539403
9877888,97351334
9877888,21220733
9877888,2130825498
77548164,84256752
134850102,113164493
134850102,89371582
153886614,108036398
153886614,49268525
153886614,48811550
86238802,2152445539
86238802,48923166
86238802,8541031
86238802,2112655083
86238802,2146155299
86238802,33746447
86238802,47409590
15520674,2118105652
15520674,2118431869
4993502,2054409076
4993502,14305069
4993502,6821942
4226946,9576761
4226946,5098792
7924539,2136419
7924539,2116409706
85183888,21615560
71205265,52358974
176121298,135176989
176121298,135463164
172660650,2053713657
172660650,2073170367
172660650,2090532368
172660650,2076042112
172660650,2077037171
172660650,134820912
111323074,3470175
111323074,3386747
246774271,81751343
97130826,92618604
97130826,79397766
97130826,89799686
97130826,93575478
97130826,72412328
90144572,50179825
90144572,2077192082
90144572,48593340
90144572,2071606438
198287896,87501919
198287896,90054449
198287896,2032072
198287896,144265029
198287896,49782397
198287896,3518036
137034637,102613035
137034637,47949128
238916543,90356917
238916543,80103700
238916543,115011725
258733880,2099302932
258733880,5217166
46497526,2192023
46497526,79607091
82872225,2110221207
82872225,6194234
82872225,2731813
97475851,143664616
97475851,6916336
97475851,27103196
97475851,144581330
33599060,1736622
33599060,1697029
262465592,9787201
262465592,2197067750
262465592,5285931
262465592,2211250837
262465592,2110239677
206129179,2256511039
206129179,91474745
187287382,104957079
18931661,2300735
18931661,36506823
18931661,1882396
18931661,3367299
62437555,52009669
62437555,52031479
62437555,30573251
62437555,39154951
12494314,38138012
12648090,2973962
238155538,1403185613
238155538,34779110
238155538,118234227
238155538,49089634
227956699,101080923
133250740,95882430
133250740,143728785
133250740,2070442942
249910339,13379526
249910339,2082786218
271007976,2309952886
271007976,2310079019
271007976,2199560306
271007976,11699301
271007976,49252217
271007976,2310614257
271007976,2310077873
271007976,2310088625
271007976,2256785379
271007976,2297325110
271007976,123707914
271007976,1399003774
271007976,2250826487
271007976,2310077786
271007976,2310084341
271007976,2310021078
271007976,2309968237
271007976,2309994377
271007976,2310195798
271007976,2281424008
271007976,2310776322
271007976,28296880
271007976,35467064
271007976,2297339234
271007976,2258466910
271007976,2310184758
271007976,2315019980
271007976,2256299353
3771212,13371686
3771212,50793484
3771212,50258095
58017974,71760407
58017974,72279878
58017974,72771794
91665878,91786200
91665878,91746387
114073334,2108888
114073334,101131117
149202769,81968933
246833966,11909463
246833966,49036076
246833966,2341859642
246833966,10429387
58375456,47607356
58375456,2093730294
58375456,2080496379
216143742,66032269
216143742,2074613955
145943433,89290669
145943433,81385669
136511422,52195673
136511422,50010010
136511422,2111480310
136511422,31158540
136511422,81187046
136511422,18951389
70727810,66191910
70727810,75073614
70727810,74410806
91653366,13469013
91653366,2144715617
91653366,5054599
91653366,2107968510
91653366,145079559
91653366,39874117
91653366,2116672589
91653366,40400624
91653366,1409447952
91653366,2110286159
91653366,4488887
91653366,48727256
91653366,5619192
190620832,69509425
190620832,2055491698
190620832,115958849
190620832,2102087598
190620832,144259046
113713393,101063329
113713393,101286434
113713393,152335281
246016964,143792615
229427313,66792761
229427313,2041969290
229427313,46661151
237917997,49563545
270439980,153475538
270439980,5983540
233030230,11727087
233030230,2077240299
233030230,3616875
112594752,100752087
112594752,101137548
178848327,66752101
