author_id,author_name
2268335277,Myung hun Kim
148742748,عباس قیومی ابرقویی
5412818,K. Ng
2052438915,C. Haas
2150706865,Fenjin Chao
152260928,W. Wolf
94930603,H. Ye
146749085,F. Schreiber
49885242,Maya Angelou
50028391,Yu Lu
1399525297,A. Valentin-Silva
2068795441,J. Alcalá
151136712,Mbanya Dora Shu
2905965,Xin Liu
2152185389,Min Zhu
2056717649,S. G. Chong
47903056,X. Xia
5527671,E. Von der heyde
144104229,A. Priori
5765913,Mingshan Zhu
69042213,Владимир Иванович Марчук
2287488535,И.Р. Шайхлисламов
1978322,K. Brandt
116865775,Georgiana Parau
100742670,Rochowicz
2103450267,张庆源
153139404,L. Qi
47991854,L. Fei
80969842,Сальникова Вера Владимировна
65834701,P. Meint
49207257,W. Boenigk
2144889872,Penghui Li
1484818324,Maria Scheerer-Molnar
2214767725,S. Abdelhamid
52266556,M. Fuerst
2107936761,Jiang-Ning Zhou
49520657,J. Marienhagen
48372885,J. Fonollosa
1453515433,R. Dye
9881938,Moon‐Gun Choi
4134223,Bita Sahaf
2265882957,C. McDonald
50023077,R. Pyle
1401273420,P. Castelnuovo
5724748,G. Recher
91397112,J. A. Yoffe
3760359,A. Lowy
1838486,M. Wilcox
88637453,I. F. Lewis
2297508,F. Lemonnier
40505692,A. R. Grote
3341867,C. Zarins
66051686,齋藤 毅
47217579,Huanhuan Sun
4660236,S. Dashper
12673088,S. Mingorría
152323938,E. Baker
2145232733,K. Lee
119602580,P. Fernández
118630875,荒 岱介
81854281,Ki-Soon Kim
144642260,S. Turner
7940404,F. Scheuermeyer
135786364,市原 信
2004340434,Tracy Taylor
1564332383,Zainab Albasry
2248339392,Nobuhiko Okamoto
35242810,Chan Yao
34768392,V. Yudin
67028805,D. Niddeger
96153129,Лариса Николаевна Неделина
2005240346,Wajiha Raheeq
2265286533,Liang Ge
5242787,K. Sugahara
40593105,A. V. Lukin
2172338087,S. Agrawal
2731813,W. Stamer
50530219,Yong-gang Wei
108817811,陈奕宏
66762735,N. Minematsu
72334444,Γεώργιος Τζανάκης
66135055,J. Harries
2331898761,P. A. Kots
51973003,Mercè Labordena
98524703,P. Groenewegen
3360239,K. Kelfoun
5711568,S. Gantait
5981640,O. Galescu
136708132,香苗 小比賀
11984327,R. Keskey
3787925,M. Maurer
88335575,Gültekin Yıldız
75098739,Muhammad Sholahuddin
2108887687,Judith Levy
3836841,J. Briard
2175140,S. Kurokawa
1697029,N. Togawa
34818070,J. Rouquette
5398812,Yasir H. Qureshi
134820912,unko Komoto
136195697,渡辺 朋之
71722376,Charles G. Button
48032631,Xiaoyuan Liu
115863321,P. Debeer
4084773,J. Fraser
2002078,Xubin Liu
2112532222,Long Jiang
144641434,M. Lemaire
7399210,P. Kouacou
66151888,C. Freslon
2077177184,G. Suchaneck
66244280,M. Kaya
2272404788,Heather E Barry
133979112,F. V. Sayevskii
2237607990,Zhaohua Zhang
2158511121,Jasmine M. Reese
34502924,Alistair C Leitch
31339771,A. Tremsin
1394992784,Đầu tư doanh nghiệp
118223155,D. Côco
2281418955,Yue Yuan
151461708,O. Melo
94590601,I. Shabalov
66411784,高久 青山
16520231,A. Nusch
115062084,堂園 浩
15560058,O. Burducea
50857522,Anna Sala
114834781,児玉 昌久
50325123,E. de Vet
2256511039,Jennifer C. Green
2091014196,郭健
4250507,T. Verbeke
97504441,D. Connor
83694770,A. Bollaert
145983991,E. Scheer
135563275,大内 久夫
2299572329,SPOM2M1 - Introduction
100582076,笹本纮平
1440903065,Hugo Gómez-Tejedor
1399103536,P. Gómez-Tagle
87631672,C. Laurita
80406833,Daniel Beaulieu
1665808785,林立亮
145163917,D. Montanari
112939148,T. Kitao
101765225,杨智凯
2262025859,Young Min Rhee
31015224,Christina V. Samonova
2211142303,Azlan Mohd Zian
52057564,今村 大地
2059474111,M. Larsson
89792071,J. Robert
2034423239,Б. И. Косарев
2245845233,Toyohiko Isu
8605635,M. Vianna
4171408,L. Piruzyan
31929851,A. Joksimovic
1438982375,Lily Francis
1751548,D. Popović
8135497,Marina Mordenti
114694632,T. T. T. Dung
34732365,Y. Ryu
152388327,이재숙
144595707,Taiji Adachi
38780098,A. Ludwig
13777669,G. M. Pasquesi
5363723,Soumaïla Pagabeleguem
12979267,P. Veerraju
2496872,G. Jagadeesan
2095010883,林家明
13193927,R. Dhokale
16821052,M. Zacco
49928231,P. Cui
1847400,S. Olivella
2056466675,G. Guidi
101808719,G. Corti
2183449280,Guanxuanzi Zhang
81176143,D. Morrow
2091378550,M. Bezzi
116717832,D. Moses
2203481,R. Lupton
2079946901,Benjamin Caldwell
2111908515,N. Yamamoto
145509765,C. Davison
2287855299,Arnab Mandal
52478223,野口 義夫
2731089,M. Ashraf
51514212,S. Campanari
1445925252,Marie-Luise Behrens-Stevens
2079775894,Á. YufengZhu
2004414419,O. Ojo
2247403364,H. V. Poor
40572779,G. Daube
47976273,C. Lupo
152654714,L. Hallberg
89312336,L. J. Delfinis
48957608,G. Richards
1895146,N. Pramanik
71818299,Ernesto Dii Guez
7924930,H. Grosman
2189376694,Vlad Latiu
1396904193,中尾 正悟
35195827,K. Maier
144519234,K. Covey
2071383362,W. Sánchez
83597796,Cherelle Carrington
92974477,K. Burkhardt
2046890504,Alexandra S. Wormley
4157128,S. Ariyan
7507140,C. Merskey
2281475121,Juliana Bowles
2175252347,Carly Mendenhall
21505675,Zhang Hai-cheng
7549518,Yan-rui Zhang
2297411,P. Facchi
7456053,M. Steinisch
31986008,B. Garnier
26297767,Wei Sun
47824773,Wei-yao Wang
3986399,E. Punnoose
20186777,M. Mitsuhashi
120911991,Peter E. Kennedy
5983540,B. Kandasubramanian
121466220,O. Pryiatelchuk
72641102,俞志强
48217441,C. Baudouin
13758439,K. Götte
119112196,Mark J. Furletti
30676370,Mikhail S. Shmyrin
123142159,Serena Roumens
2297339234,Feng Zhang
15138736,E. S. Younathan
6068224,T. Joudet
113789376,A. Rauma
5617928,Seung-Hyun Ko
2250637499,N. E. Gharbi
15696085,A. Chakravarthy
98494605,D. Ladkin
2062793617,H. Simanjuntak
46931096,L. Hao
2128566615,Mujittapha Idris Wawo
97110275,B. Cerullo
2092215947,Yin Jing-wei
7515149,C. Copperwheat
32281113,M. Owens
4254490,Shawn M. Billerman
101087740,苦瀬 博仁
144005409,An D. Do
1905637,N. Butler
9998369,K. Yoshioka
153383781,T. Kashima
4768481,M. Hofreiter
46870472,Anaïs Goudard
5122840,M. Claire
2256299353,Jiang-Ning Zhou
147281961,L. Barry
2288862808,Roger G. Stone
48811550,D. E. Long
101847257,M. Olu-Taiwo
3238756,F. Jollant
72787344,Ioannis Bertachas
49599939,Kai Liu
72047482,R. Bona
48499035,R. V. Heertum
2134483728,徐璕 XU Xun
2317731,M. Landes
151239675,Tengteng Wu
2276161,R. Stone
136483956,藤森 博志
2293203977,Yajie Zhang
2185410451,Wang Jian
7986804,G. Bara
47491948,C. Winn
11948674,A. Sylvestre
145338217,J. Baiges
46779638,M. Schumacher
2120544035,A. Shaya
89790826,C. Ochiaka
2282679431,Sarah Sobalvarro
5867986,G. Bañuelos
89804807,周维海
48911181,K. Kajino
2072037539,S. J. Hall
80226944,幸雄 大城
2215367196,Neenah Williams
2114812880,R. P. de Oliveira
4753065,E. Resetkova
87615583,B. Henzell
1917080,S. Peelen
2119454406,Bin Zhang
1412772536,H. Peens-Hough
2152880386,Qing He
91939796,R. O. Colclough
88893740,Renata Gabriela Vila Nova de Lima
4010554,E. Graat
49566104,Hongyi Zhou
2483657,S. Laventure
103683052,Ogan Özsoy
2143464459,Juncheng Li
2135727426,Jiri Bartek
1398019483,P. S. St George-Hyslop
1444645134,Pan Liu-xian
3144369,R. Landrum
80425377,Y. Ho
7149427,N. Kaib
2280588836,Yuqiang Chen
103952627,G. Vaggi
74996823,H. Bos
2248355954,Sayaka Yoshida
120570113,D. N. Rank
2288614866,Nikodemus Niko
5984993,T. Jumpertz
7805634,G. Liddle
135021835,Н. В. Чуканов
2212039913,Jiayan Long
2114137965,Luhai Zeng
82120519,M. D. Silva
2090601191,A. Hamada
31405460,Vignesh Vudatha
73378298,이호숙
32087315,Robert Ruggiero
1581501626,Arul Kulandaivel
3868886,Genlin Zhang
12456493,T. Terabayashi
4873955,P. Oakeshott
52598007,S. Schruijer
3468218,M. Orzech
2226737003,Bolun Li
136615060,金子 安蔵
39869032,D. McDaniel
15899867,L. Cindrella
2153628198,Yi Liu
144053260,J. Larner
2283245608,James Washington Alves Dos Santos
145070042,G. Gaul
147078383,J. Hardin
1826041,F. Schmoll
5128343,B. Batar
92760992,조종윤
2060819266,Jeffrey R. Gower
39535622,A. Berman
2136847115,Lars Grant
2093389972,Li Cheng-zhi
40580957,M. Bierkens
136539891,豊原 恒男
2099467507,S. Kannan
143968002,S. Tsynkov
144701768,M. Allen
79607091,G. A. Brecher
32127366,Damodar Das
6765958,K. Subbaramaiah
66431980,M. Tsuboi
2095393630,Jaime Serra-Olivares
2070442942,D. Dimov
3129783,C. Bale
101323477,홍성욱
26974206,Shalini Ramanathan
152936700,M. Simon
5943888,G. Kolovou
87627365,P. Saraiva
1665924265,刘迪依
33178409,R. Ming
13440703,E. W. Flensborg
1996227752,B. Oza
145462923,D. Woodward
52117440,Leila Amaral Gontijo
5126846,M. Hawes
67028968,A. B. Zmicherevski
145445276,R. E. Thomas
92329319,Young Sook Ha
1399209342,G. Clofent-Sanchez
3859393,U. Irlenbusch
9652369,J. Ekboir
2099438065,Rilchell
145628883,Myung-Gyu Choi
1717552,D. Jorge
86938423,Yang Huan-qing
107760012,津村聪一
98539596,J. Dieste
2108698841,HongJiang Zhang
68990175,西沢 良史
67280122,何平
3383132,Beverly J. Irby
9134550,Duan Bin
115880923,M. Rajković
89177036,Juharni Juharni
8865641,J. Ridley
27743758,Avi Caciularu
46571809,Yanqin Shi
123450724,L. An
2116409706,D. Walker
2108656206,Cécile Martin
5915530,E. Lightfoot
4446916,R. Birner
2107474245,K. Inoue
2055348971,Peter Hughes
4931091,P. Green
1412388303,J. Cunha-Melo
22444542,Arman Saric
1725636,Nobuhiko Hosono
6460313,P. Pratheeshkumar
66792761,Shahana Bano
9779012,Seyyed Alireza Esfehani
104678693,D. Figart
3705012,K. Belk
2214661178,Pablo Giagio Do Nascimento
144544727,José Carlos.
2079655241,A. Tomasik
98161033,Sinan Altin
47786384,Jianhua Li
81274917,P. Kalia
71152215,Jon Oxtoby
2107583329,J. Jones
1420265157,Kechia Frederick Agem
5627010,Dalia Lorenzo
1723170,Y. Ataria
31916893,D. Neuberg
4370564,A. Biddle
5704671,J. Šavlíková
93410896,T. Mörz
72279878,张志敏
1431935479,Z. Trzcínska-Dabrowska
3470175,R. Lu
115560246,Yuantao Ji
2091983501,Rizky Amaliah
104803424,E. G. Hernández
6390190,N. Katkhouda
69428441,浜口 和洋
2081497425,Chen Wen-jian
5715526,Y. Tor
143962583,M. Perez
152967222,Bernard M. Somé
2112389494,Han Tang
4258156,C. Landron
2199560306,Rui Bi
19416189,Wang Yu
5540620,T. Teesalu
4912749,S. Caprara
66243868,Chen Xh
2136058,D. Shmilovitz
73991353,磯野 史朗
107623327,Rw Jordan
7905443,A. Jindra
2061521264,D. Perry
2144649096,Andy Teng
1404751003,C. Univ.
73484377,P. Etter
152346285,朱志敏
4081447,K. Altınkaynak
116828545,جامعة نايف العربية للعلوم الامنية
48774905,J. Kato
50677632,S. Darvishi
2093988895,Y. Lenne
15768942,B. Stancher
3220417,G. Grover
47386727,D. A. Smith
123435864,Eva M. Berroeta Gil
2256974703,Alireza Abbasi
3478457,K. Ruscher
2073884829,D. V. Trueblood
114205918,Claudia Yuri Pereira de Sousa Tsukada
1406487223,L. Townley-Smith
5217780,S. Pileri
145017915,J. Essen
2255469654,Jacques Bories
1399212356,J. D. Arias-Londoño
1398930353,M. Besterfield-Sacre
2115554009,Xin-yu Wang
4024495,S. Musinguzi
7503898,K. Fagnou
1424675901,Yuze Liang
3719154,F. Di Marco
1422555097,N. Mouhous-Riou
1391840124,Yan Zhong-hui
35038806,Lee-Jen Wei
7631559,A. West
2060062877,V. Lubrano
120038708,Jitka Stýblová
5054599,Jun Ooehara
2144447221,Chao Wang
37307480,J. Lazio
121638921,Joon-Young Park
49830645,Pei Wang
,K.O. Jeppso
2108174575,Jingdong Zhang
2925002,L. Rajasekhar
2057178406,E. Thompson
15784932,Doğan Karadağ
2287496307,Г.П. Таначев
39321976,J. Mclaurin
71119078,Ding Yao-jun
87180017,S. A. M. Metwally
121823472,Летин Вячеслав Александрович
14969951,M. Kang
1420110475,H. Saleem
92729522,S. Iwai
50643545,T. Begum
2102168427,Zlata Stropnik
11833639,G. Oukacha
2069608360,L. Dolan
96514710,V. Velikodnev
16572822,R. GONZALEZ ENRIQUEZ
30296744,H. Katagiri
2110221207,Jenny W. Wang
4259767,A. Budhraja
1749432,M. Raisinghani
92528651,A. Soyano
1701341,J. Hendler
79730073,Thiago Gomes Eirão
2080890170,Carmelita Dmello
6795567,J. Elkins
6764374,Molly Cairncross
47625114,J. Guan
108386002,Anshuman Gunawat
121023233,Xiaozhen Chen
2064266703,Denilson Sell
33756061,Katarina Grim
49672545,Churui Li
5813091,Y. Ahn
145121529,J. Wan
48923166,S. Xu
2150681359,Jonathan Fernandes dos Santos Costa
11470917,D. D. Zakirdzhaev
2496484,F. Mutti
2096056572,孙玉红
98154546,浅野 耕一
16764248,J. Seiberlich
3992938,G. Siegal
7567571,A. Samuels
144284770,R. González
2064388842,Gisela Engel
82735316,S. Okada
70319742,G. Arrow
33934034,Z. Rahman
2310184758,Yong-Tang Zheng
144016138,Jean-Luc Nancy
69920915,R. W. Boss
153891316,T. Pietsch
3422878,M. Dweck
101923193,K. Yip
6194234,D. Piwnica
9705309,Zexin Zhao
15375461,A. Chemaou
2062946235,Walter Pabst
52550347,野口 博司
103072051,D. Martouzet
52384847,Ujang Suparman
16286395,T. Sakazume
3490883,Y. Izumi
1659242580,Ann Tufariello
6078456,B. Zarza
2080703528,C. G. Asato
2066516452,Jiang Nan
6092592,A. Kligman
2030537,Sarah Wandersee
49388285,Jin Wu
2076042112,Tomoji Kohmoto
46663641,J. Lee
116374577,S. K. Malik
144807613,V. Cardona
116378693,Michael Sayeau
1932296091,S. M. Jawad
2281424008,Wei Xia
5677716,S. Ercişli
88760792,C. Eriksen
48694707,J. Hau
2962919,G. Gerstein
3124312,M. Reilly
91835554,松永 徹志
2077054995,Lorenzo Rook
34566472,K. Schubert
2604452,R. Avery
67014423,Pechennikov Lm
2861780,S. Pääbo
2032856308,曹汛
104445889,入江 昭
2257039979,Gangjie Wei
2124883701,Xiaopeng Liu
144462338,H. Feucht
66054855,S. Widyarti
2071136092,A. G. Autino
67108486,正悟 中尾
49147261,R. Hartley
7023328,P. Tih
3876932,F. Formiga
2285779961,Andrew C. Harper
101977779,Eka Grguric
2064053795,Benjamin C. Heinrich
49750379,N. Murphy
2958171,J. Segre
2203922486,Wan-yi Wang
5498032,J. Westpheling
52195673,Kenjiro Takauchi
66363185,遠藤 正浩
2149810967,S. Cohen
40417094,A. Beavis
34042506,S. Sumitro
71080606,今井 竜生
119258210,渡井 敏治
40761742,Our Marine Vertebrate Correspondent
2125924089,Luana Asano Farina
116567916,Stefan Hoveling
95727286,N. Kiwsakunkran
72785042,加藤 晴夫
145268816,A. Johnson
2000898,A. Yates
5560055,Elissa Driggin
30573251,Andrew R. Jones
4023000,A. Zanforlin
66330787,Csc Ploenzke
92222139,T. Halamus
50653273,S. Brooks
2069101419,H. Abe
1399076086,Mark R. Adams
2072273996,Miller
16270054,V. A. Mantasheva
104557804,K. Kesireddy
1441221390,尤利娅·齐默尔
8086898,N. D. Keizer
79350107,S. Ume
2270465094,M. Irsyad Nur
81968933,N. Mathieu
116100993,W. T. Harris
3733509,M. Valvano
35466194,C. Bryant
122257149,Jane M. Kubiesa
152472677,M. Okpara
4350599,O. Vrzhesinskaya
2103254236,Talble ofContents
21515802,E. Nkonya
97685964,B. M. Pandian
6077671,K. Wohlfahrt
2071606438,Yolanda Sanz Herranz
2961093,T. Ono
15076789,Guoxiao Wei
2116672589,W. Yu
72026518,陈磊
144023802,Hao Shi
116983805,Martin J. Plax
16035200,F. Mantout
2291834698,Lauren M. Cook
40564336,I. Stanković
79229097,H. Martin
2167480960,Xiyuan Wang
8043397,Hyung-Cheol Park
67012823,塩沢 正
2140483998,Milton Oswaldo Araujo
82709504,M. Kocijancic
32855948,N. Danchin
37970742,Sam Chapman
2282503011,Giuseppe Magnifico
5937102,J. Benfield
2110239677,Joseph Wang
152255978,E. Santovetti
153254948,Monique Lassere
49886901,Lin Zou
88650659,M. V. Kemenade
1403740624,D. Garcia-Cortes
1445457665,A·V·塔拉索夫
2785439,J. Tao
1725958,Chunsheng Yang
3798690,M. Dilworth
1857807771,P. Arora
6629885,Michael W. Vandewege
49778884,P. Sharma
46793458,B. Thomas
2006385039,A. Pérez‐Alarcón
48349970,C. Ott
80361261,博行 米谷
2112823613,Yu Cao
2055287657,Lee H. Graham
2248069657,Baoping Shi
100742240,Nela Kouřilová
8329867,N. Brison
11699301,Ceshi Chen
144668963,W. Sugimoto
33526292,Yeong-Kang Lai
91129817,南 一男
3119182,Andrea Omicini
69518933,岩前 篤
2335477409,E. W. H.
2248238461,L. Morrison
2108809865,Chu Liu
6756801,Shi Wei
46715129,K. Rowley
104739815,Monique Veaute
39853456,Jeffrey J. Stein
1908499,Michael S. Sirkin
2125859041,A. Manohar K
1574869240,Nita Patwary
2198823809,Seung-Min Baek
93471220,A. Hsieh
117875972,Martin S. Stabb
2118721438,Xu Wang
71765406,Ronald J. Sider
9129431,E. Vorobev
145582322,N. Re
2289215498,Jingwen Liu
2557379,T. Sandmann
144913122,R. Philp
2047089844,Charley Cai
31365495,H. E. Kamchouchi
2081864595,D. Hamdani
1484344057,W. CampD
40585936,D. Renfrew
153463401,M. Grisolia
119022102,Ilyas Husti
4534893,M. Rabenstein
2143260314,Rahel Kyeng
92364226,A. Chapman
135985869,村上 貢
2214662815,Aysla Ferreira Chaves Guimarães
136324845,石塚真理子
144655640,K. Houkin
12897022,J. A. Engelse
144558732,Chen Zhou
3887773,M. Büyükokuroǧlu
116262566,S. Jayasinghe
5591044,S. Taysı
2243894930,Wei Lin
52584534,Aoki Toru
13379526,B. Haryanto
2386190,T. Beckman
2114305995,M. Okada
2110030924,Jennifer Taylor
50741408,Wanli Yang
2090490630,K. M. Zamprogna
122284708,I. Haddad
5266201,M. Ackermans
77162817,D. Poddubnyy
71492444,Carrie W. Lecrom
2112664892,Tian Wu
48701897,H. Hendin
66555365,Karina Elizabeth
3258199,L. Lanfranco
11637237,F. Ailal
115049602,Dillon Watring
2340724215,Bruce K. Dixon
34631670,M. Duff
2268354733,Hoang Thi Oanh
83837576,Fast-Mi investigators
108052581,Liang Xuew
2053476651,T. Schröder
2189924665,Xue Han
87778884,Emad A. Abdeldaym
2052045,K. Seki
1506856692,梁綺穎.
113278702,S. Fournier
2060236449,C. Klein
2240948153,L. Pierot
26985443,N. Ashour
2647783,V. Fursov
101573911,F. W. Venzlaff
2302189602,Néstor E. Rodríguez
95681903,Louis Desgrosseilliers
2165927855,Samuel Kwabla Segbefia
4168205,M. Schrock
49217355,D. Groulx
88395675,P. Eggenberg
2112333163,Dan Han
88149627,N. Jain
73308854,M. Fazlina
1748621,Yuval Cohen
9469852,W. Williams
97996047,Moo-young Han
2156056689,L. Li
2158509211,Jacob Workman
31522634,K. Hayes
114960097,Вольфганг Вассербауэр
144235229,D. Haggard
2137687892,N. Primochkina
134687131,R. Werndorff
119025974,I. Bourgeault
2278354562,Márcia dos Santos Ramos Berreta
5259882,R. Mohindra
144448046,H. Brunner
2092178853,Isla Evellen Santos Souza
2115925889,Junseok Park
143935849,H. Ohno
117629712,J. Gasché
49156174,S. Kishimura
152511775,青山 高久
3963847,V. Schweiger
115849344,J. Süssmann
145558213,Jian Du
50238621,D. Latham
50618873,T. Shimokawa
2217235815,M. Singh
2069581597,Jiří Široký
83657906,Claire Valade
3208916,S. Bailey
88292018,高橋 泰
9790306,Pouya Pishbin
3585116,H. Maïga
3897351,Christoph P. Hornik
71401357,L. Vangehuchten
148608175,Роберт Дрэпер
46907834,G. Savage
2276305590,Aulia Ramadhani
13147876,Ali Maatouk
4832062,O. Vedyasova
90024895,B. Lézin
2555623,D. Antonenko
1519036988,菱山 洋子
88894182,Adriana C. Gamboa
48118452,J. Simão
84608016,Jung-Hae Chae
2913318,A. Beskok
101401323,Seruni Adidar Lesmi
2247212032,S. Littlefair
1396926966,S. Voytik-Harbin
40342048,E. Hey
2042703075,Junfeng Shen
89686548,江夏 あかね
4054412,L. Buzzonetti
4423859,B. van Sweden
152328145,R. Bor
1911987,A. Reid
4113889,T. Darrah
12374866,S. Mardookhpour
2143613925,Jean-Paul Fantognon
144441023,D. Albo
1880579969,J. K. Saini
34871210,Sisareuth Tan
66700472,이석규
5891989,Agbor Michael Ashu
46273559,O. Vaselli
2094267857,岩崎 治男
82469390,Kaichi Saito
2208796772,José Ovidio García
1707026243,K. Cocks
5124388,K. Davis
2072698105,Gallardo Garcia
2233918936,Remya Geetha Sadasivan Nair
4801279,E. Calzetta
134877625,Wayne Ye
2109509917,Siming Sun
46522613,L. Liu
2105681,R. Lachman
3300292,S. Miwa
83857752,Ana Caroline Ribeiro Fonseca
6433418,B. Seese
31313183,C. Hwang
2074050,G. Toda
2118431869,Jieh-Tsorng Wu
2177188261,J. O. Vasseur
2144043214,Yongju Kim
40039727,V. Donato
49739153,J. Moran
144944448,T. Marsh
82066062,鈴木 智恵子
118529835,David Rydell
2044391564,M. G. HannaJr.
51346201,S. Moreno
2114263024,K. Nakagawa
66752101,윤덕균
95897005,J. Butlanska
46947185,Zhigang Li
71496577,A. Belinda
6139244,R. Jeyachandran
4152651,M. Lazzerini
88923763,Jean Sérgio Rosset
35044080,P. Valente
49851163,H. Brammer
32628799,P. Sánchez
122881126,野村 稔
14112624,E. Mahin
14195756,B. Centrella
3246816,Aakriti Gupta
2382516,Torrey Trust
2215892438,М.А. Ахметьянов
144602084,S. Sulkin
93489365,Yana Galazutdinova
148337569,Wiebke Dannehl
1681394049,MO Omoniyi
81922502,Koichiro Maki
32616691,J. Nichols
3574556,Sebastian Isbaner
151228208,Tatang Collins Asaah
2108758329,Lan Wang
2257124224,M. Zulfiquer Hossain
2143555027,P. Li
94415273,A. Hadi
11835734,D. Schoneker
20838673,J. Gray
96701098,A. D'Anjou
2245594154,J. Standish
2079195587,A. Nagendran
145715893,M. Su
2111423198,José Henrique Santos Silva
15366819,L. Rang
2093051780,Punera Kd
49952569,D. Poornaiah
2069094957,Yang Jing
1854504950,Geng Wang
2161672835,H. Tian
2241664281,Chaitanya G. Joshi
48161232,E. Olivetti
2117199815,Li Ding
8533292,M. Haberey
144278339,M. Graña
2071972714,Jean-Luc Mertz
135672707,小川 克正
35395003,R. Strasser
2127961987,K. M. Vinogradov
38936745,H. Brown
2115838142,Yong Chen
35143030,Yin-yin Xie
1809291,A. Tsourdos
9689824,Yuyang Yang
8734957,Laia Jimena Vazquez Guillamet
34529492,S. Ochoa
3273335,Sushila Soriya
123963234,Cristóbal López
102980527,Eugene F. Tidmore
1478493866,Maila Ni’Amasshodiqoh
3018242,R. Cornet
4600418,K. Szamotulska
6757447,K. Failing
145283388,A. Hunt
134962185,Виктор Александрович Чернов
51043419,Umayma Yahya Alrawahi
2267850277,Eva Sheppard Wolf
74443202,S. Kaboré
2238921183,Yunpeng Huang
69401487,伊藤 一
2059857856,A. Nan
30961486,M. Taufik
3963563,A. Shcherbakov
2091923813,P. Ludwig
2246165413,Antonio Campos
9820983,A. K. Yatsimirsky
152792257,M. Rousseaux
65878079,H. Oh
2333097780,Mariana Dos Santos Vicente
145403020,Salena Williams
51305885,Olayinka Oladosu
2218623159,Kshitij Sanghi
2107947068,Shun Liu
4951655,O. Houghton
40194328,F. Tagliavini
101827641,A. Lodh
145598728,S. Mavrogeni
3305018,Pierre Coucheney
35210309,R. Raghunathan
2177771154,P W Mitchell
46279308,S. Sutrisno
144070502,K. Mori
8382139,N. Trusov
2186028656,Nosah I. Bahago
70902665,M. Kayaoğlu
1869106,B. Dynlacht
71331493,이형실
46176886,M. Wang
40432625,T. Azevedo
145826012,M. S. Lewis
2857975,I. Villaverde
50454977,Kate Dalton
2253237225,E. Pitman
13433394,C. Lorenzo
2155797417,Xiaoye Zhou
2316324957,Farnaz Sadat Mirnezami
47995551,Haiyang Xu
121287746,M. Abay
34211822,K. Matuszewska
5656857,N. Cappello
1519581190,Takashi Makise
88482023,J. Christensen
1400871018,B. Pérez-Pevida
148895905,レスキューナウドットネット
50380551,R. Mauceri
147848346,P. Tchaikovsky
6410044,A. Pavlovic
123183278,Yee-wing Yvonne. Leung
123707914,Long-Bao Lv
144051681,R. J. Sengwa
2067675165,Rob Nixon
117438386,A. Ledoux
143903607,R. Codina
95882430,I. Gerdjikov
144441532,D. Rao
4014159,Annie Peng Cui
1573606580,F. Starr
14140342,A. Helkin
2071630735,G. Legros
2099280059,陈立人
1398926410,D. Garijo
144832080,H. Haase
2115277025,S. Park
6675733,F. Fronczek
2059387850,A. Kolesnikov
12912318,J. Wroth
1471202621,J. C. Fernández-Alvarez
2286163001,Number
2239706984,Markku Ahotupa
48850213,Hiroki Oota
2706356,A. Dumitru
52313122,Fink Rd
2240155025,Krishna M. Singh
152120566,李力
3981892,P. Rabarison
143698606,Julie Hunter
145321080,M. Chamla
5591544,M. Adriaanse
148076357,Sadie Koninsky
113795420,C. Chavarria
115672928,Patrick C. Goujon
136402336,織田 紘二
73494901,中村 隆夫
2163461301,Katherine Di Giulio
122370886,K. Chandra
2013765,X. Cai
89302317,Encinas-Viso Francisco
2145317884,Shaohong Wang
2254227624,Dasse S Romualde
77584379,T. Okuyama
2212272987,Jiahui Sun
2739167,D. Makarenko
89355294,A. A. Harthi
144418480,Ping Yang
103599174,Luis Acosta
2005369840,E. I. Stabrovskaya
94440661,S. Kreiter
123381878,J. Lecointre
1398704814,J. Ramiro-Bargueño
2061484208,D. Abbott
1945225715,Merije van Rookhuijzen
2469461,R. Ferrucci
36577444,D. Bacon
2095598654,U. Cuesta
2060074272,陈凯
102326010,A. .. Skochilov
15814698,F. Tunis
2110314976,M. Ahmad
2264960491,Joshua J. Goings
29882771,L. Fischer
1741230308,Emily Broad Leib
49563545,Ankit Tomar
95927320,J. Kaewkhao
96599814,K. Hinkle
94375510,Andrea Czelk
114204769,Hrönn Pálmadóttir
3088038,S. Brehmer
145824384,Sue Palmer
51344764,T. Fukuda
114510517,Viviana Cervantes Atia
83266650,N. Stovall
14848064,A. Takimoto
2154040663,Weixing Shi
2303823115,Yuri Etani
2070966646,A. Straatmann
145986736,F. Y. Leung
2263843747,IK Aycan
1420975696,M. Rudzińska-Chazan
1837395,Christine Ruotolo
2002117626,胡新娇
2260961470,Kang Hai Tan
2108324760,Se-in Lee
48669036,Shangwei Huang
119046987,C. B. Lewis
46715200,A. Isola
1422557459,A. M. Al-Bugami
152478889,R. Banks
2059217267,Kate Mackenzie
5209550,N. Goeders
2107741836,J. Shen
79969487,E. Marco
13727300,L. Jolissaint
34199650,V. Ferreira
152175019,R. Banerjee
116864397,S. Amini
152999573,Yuantian Lu
144579429,Chen Li
3245825,M. F. Vieira
39625734,S. M. Mule
2237853804,C. Hernández-García
73001985,A. Thür
2309189336,Junyu Ma
31617937,C. Wong
92564252,Shengchen Chen
80559566,I. O. Nyambok
4080448,A. Bioy
2060429531,I. Varga
113237366,R. Vela
46747854,Chun-Hui Xu
93716670,В. А. Фираго
2054169,Guiqiang Dong
1506903032,Anna Shobodoyeva
113587317,P. E. Wilson
49576056,Lixi Yang
